file_path,dataset_name,split,label,file_name,suffix,file_size_kb,sha256,is_valid,error_message,width,height,aspect_ratio,pixel_count,mode,mean_r,mean_g,mean_b,mean_gray,std_gray,sharpness_score,near_black_ratio,near_white_ratio
data/casting_data/casting_data/train/def_front/cast_def_0_7641.jpeg,train,训练集,缺陷件,cast_def_0_7641.jpeg,.jpeg,9.563,6ab0e1040f2434c7640b49e8da4f9ba3811d74bcb5e1bcbabc3df000e57d5a73,1,,300,300,1.0,90000,RGB,134.1726,134.1726,134.1726,134.1726,55.1563,152.4687,0.043944,0.003144
data/casting_data/casting_data/train/def_front/cast_def_0_7644.jpeg,train,训练集,缺陷件,cast_def_0_7644.jpeg,.jpeg,9.335,48371c625045d48856d4acd78eab14cb4cdeec9a2e713b65531a3dded6e6f3e8,1,,300,300,1.0,90000,RGB,142.5898,142.5898,142.5898,142.5898,57.0954,155.6239,0.070833,0.000211
data/casting_data/casting_data/train/def_front/cast_def_0_7648.jpeg,train,训练集,缺陷件,cast_def_0_7648.jpeg,.jpeg,8.852,2360a9742698e51fd76251ae339e57179436aed7f379580684d456f4f71f5689,1,,300,300,1.0,90000,RGB,139.0878,139.0878,139.0878,139.0878,53.6365,103.5597,0.0375,0.001267
data/casting_data/casting_data/train/def_front/cast_def_0_7649.jpeg,train,训练集,缺陷件,cast_def_0_7649.jpeg,.jpeg,9.73,7ca07a77b18faf5e7ff7acd40c7856a10e5953f5d1698d7ab8cce2261cde2d81,1,,300,300,1.0,90000,RGB,141.2568,141.2568,141.2568,141.2568,56.912,166.8328,0.053022,0.002167
data/casting_data/casting_data/train/def_front/cast_def_0_765.jpeg,train,训练集,缺陷件,cast_def_0_765.jpeg,.jpeg,10.673,3cc19f8b74a1f3793fa7d171e1f3d27b74b7e46c988cc96a8ac93a3a75095f67,1,,300,300,1.0,90000,RGB,141.5142,141.5142,141.5142,141.5142,58.4162,264.6057,0.016822,0.004044
data/casting_data/casting_data/train/def_front/cast_def_0_7651.jpeg,train,训练集,缺陷件,cast_def_0_7651.jpeg,.jpeg,9.417,8e0e1ab3f511d36e6683d514f35364177af8b293c3572d66e5030f792112d094,1,,300,300,1.0,90000,RGB,137.8603,137.8603,137.8603,137.8603,56.2524,114.3568,0.041889,0.001933
data/casting_data/casting_data/train/def_front/cast_def_0_7653.jpeg,train,训练集,缺陷件,cast_def_0_7653.jpeg,.jpeg,9.713,8ee639f9e046ac910a3ae84ed4e7772afdbd864de99c8648ece8a6d96ab35e03,1,,300,300,1.0,90000,RGB,145.0796,145.0796,145.0796,145.0796,63.022,136.8624,0.029678,0.000811
data/casting_data/casting_data/train/def_front/cast_def_0_7655.jpeg,train,训练集,缺陷件,cast_def_0_7655.jpeg,.jpeg,9.526,b81c6d6d9d0e70b9d561adaa5fe46e1e232e3b2692a1a0878fa023689bf8dc7d,1,,300,300,1.0,90000,RGB,142.4602,142.4602,142.4602,142.4602,59.0143,132.8953,0.038589,0.0031
data/casting_data/casting_data/train/def_front/cast_def_0_7656.jpeg,train,训练集,缺陷件,cast_def_0_7656.jpeg,.jpeg,10.71,772b2af36f0a344064afe179e1f4b209d613b1a227d5bbc31022bd3aefc5f871,1,,300,300,1.0,90000,RGB,141.8745,141.8745,141.8745,141.8745,59.1986,261.933,0.018744,0.005289
data/casting_data/casting_data/train/def_front/cast_def_0_766.jpeg,train,训练集,缺陷件,cast_def_0_766.jpeg,.jpeg,9.126,cbdb3b3cc6d3f396f5728699fe13d962dd2dae357e3cbedd60af7371abaf97fd,1,,300,300,1.0,90000,RGB,133.4833,133.4833,133.4833,133.4833,53.6057,116.8914,0.0424,0.001433
data/casting_data/casting_data/train/def_front/cast_def_0_7662.jpeg,train,训练集,缺陷件,cast_def_0_7662.jpeg,.jpeg,9.836,fdf4274eb168b7dbf041ddde3613494a18216529b873c6b54e747b2ee620a773,1,,300,300,1.0,90000,RGB,137.5154,137.5154,137.5154,137.5154,58.7698,180.8429,0.055489,0.000711
data/casting_data/casting_data/train/def_front/cast_def_0_7664.jpeg,train,训练集,缺陷件,cast_def_0_7664.jpeg,.jpeg,9.984,94559fbdfb436c5b6199b37ab8eb62359136bfd814b3c0df88b3b6a53ad70cfa,1,,300,300,1.0,90000,RGB,127.9564,127.9564,127.9564,127.9564,61.8098,215.9884,0.072067,0.0022
data/casting_data/casting_data/train/def_front/cast_def_0_7667.jpeg,train,训练集,缺陷件,cast_def_0_7667.jpeg,.jpeg,10.245,96f152bca9b55c1005fb187d322e41ce0497c5a65ddb4b443ef0e307d1c371ca,1,,300,300,1.0,90000,RGB,141.8894,141.8894,141.8894,141.8894,60.5891,239.9399,0.051244,0.0031
data/casting_data/casting_data/train/def_front/cast_def_0_7669.jpeg,train,训练集,缺陷件,cast_def_0_7669.jpeg,.jpeg,9.432,8318702101ee2d29b1081afba50839844985b0839c82e05356b7f2f419b97b85,1,,300,300,1.0,90000,RGB,141.2108,141.2108,141.2108,141.2108,57.2226,161.2731,0.055178,0.002322
data/casting_data/casting_data/train/def_front/cast_def_0_7672.jpeg,train,训练集,缺陷件,cast_def_0_7672.jpeg,.jpeg,10.062,3431517041c240aad51b42257f491abf8269014c8540230e25b4e5ba3e3a0109,1,,300,300,1.0,90000,RGB,138.9353,138.9353,138.9353,138.9353,59.469,170.9296,0.035667,0.000844
data/casting_data/casting_data/train/def_front/cast_def_0_7673.jpeg,train,训练集,缺陷件,cast_def_0_7673.jpeg,.jpeg,9.61,f1525d6510bee8958633e314f47dea7d5cd1fc409d49f3b9abbe026990cc3837,1,,300,300,1.0,90000,RGB,136.1041,136.1041,136.1041,136.1041,54.8147,174.8676,0.055,0.001678
data/casting_data/casting_data/train/def_front/cast_def_0_7675.jpeg,train,训练集,缺陷件,cast_def_0_7675.jpeg,.jpeg,9.306,28abd348c9647ea655ce8548bb8d38d1b30c6af318b092255d4645a4b6315866,1,,300,300,1.0,90000,RGB,135.3716,135.3716,135.3716,135.3716,57.7249,105.1979,0.035522,0.001556
data/casting_data/casting_data/train/def_front/cast_def_0_7676.jpeg,train,训练集,缺陷件,cast_def_0_7676.jpeg,.jpeg,9.27,6e8449499c431ebd800ef3bf6491acc9036a1542ac88a8dbc8aa12edd04279e4,1,,300,300,1.0,90000,RGB,141.1704,141.1704,141.1704,141.1704,58.1002,106.1717,0.036489,0.000267
data/casting_data/casting_data/train/def_front/cast_def_0_7677.jpeg,train,训练集,缺陷件,cast_def_0_7677.jpeg,.jpeg,10.006,1ebdf711e5ec79d53d64356386394436e6bbeb4bb9e85a35551fb7bfc6d79c67,1,,300,300,1.0,90000,RGB,124.7675,124.7675,124.7675,124.7675,60.4381,208.7126,0.0738,0.000378
data/casting_data/casting_data/train/def_front/cast_def_0_7679.jpeg,train,训练集,缺陷件,cast_def_0_7679.jpeg,.jpeg,9.594,b5bcbb25e425ea96da1601e340a29e53d7474c02c48df2917f0d2be8a3d75b4a,1,,300,300,1.0,90000,RGB,143.1936,143.1936,143.1936,143.1936,62.1524,134.9337,0.028556,0.000333
data/casting_data/casting_data/train/def_front/cast_def_0_768.jpeg,train,训练集,缺陷件,cast_def_0_768.jpeg,.jpeg,10.468,ebb5d30a960d6914eeff039a0a5e9ca2e45d5accd62f1a0b70159798d6d6daa3,1,,300,300,1.0,90000,RGB,139.7393,139.7393,139.7393,139.7393,59.8124,215.0823,0.0427,0.002067
data/casting_data/casting_data/train/def_front/cast_def_0_7682.jpeg,train,训练集,缺陷件,cast_def_0_7682.jpeg,.jpeg,10.155,b230c427ddce8ddbe3e55772d4349aada8a1a21d136819f55bb96460bb9e3a48,1,,300,300,1.0,90000,RGB,132.1757,132.1757,132.1757,132.1757,54.7856,207.2925,0.032178,0.003167
data/casting_data/casting_data/train/def_front/cast_def_0_7689.jpeg,train,训练集,缺陷件,cast_def_0_7689.jpeg,.jpeg,10.217,f98624cd8ef53c907e1fefb496765000d4f6cfbe321e9055807a9fa030f7e606,1,,300,300,1.0,90000,RGB,140.87,140.87,140.87,140.87,68.0953,250.8119,0.0545,0.015989
data/casting_data/casting_data/train/def_front/cast_def_0_769.jpeg,train,训练集,缺陷件,cast_def_0_769.jpeg,.jpeg,10.451,c21ac0c32696af78b21917cb9371c7c2ed55114816c302e2d62496b932e81cc5,1,,300,300,1.0,90000,RGB,141.4169,141.4169,141.4169,141.4169,58.6101,256.076,0.018467,0.004456
data/casting_data/casting_data/train/def_front/cast_def_0_7692.jpeg,train,训练集,缺陷件,cast_def_0_7692.jpeg,.jpeg,9.634,303edae8cf081b812ea7f3338498772663213393c595814a38000ecdc4b3aa9e,1,,300,300,1.0,90000,RGB,141.4176,141.4176,141.4176,141.4176,61.3157,132.7314,0.029133,0.000267
data/casting_data/casting_data/train/def_front/cast_def_0_7693.jpeg,train,训练集,缺陷件,cast_def_0_7693.jpeg,.jpeg,9.817,b4274edcf89274fd714ab83431ea52648c2764062e501ef0a0cc2e57c61c4359,1,,300,300,1.0,90000,RGB,137.044,137.044,137.044,137.044,59.8478,216.1254,0.048711,0.003467
data/casting_data/casting_data/train/def_front/cast_def_0_7694.jpeg,train,训练集,缺陷件,cast_def_0_7694.jpeg,.jpeg,9.645,620f3d9c16eceec2b24e4a91c2ec4cb952a1ff63adbe9ab1f1164e006a1d0eff,1,,300,300,1.0,90000,RGB,137.4679,137.4679,137.4679,137.4679,51.8773,133.9725,0.031822,0.006333
data/casting_data/casting_data/train/def_front/cast_def_0_7696.jpeg,train,训练集,缺陷件,cast_def_0_7696.jpeg,.jpeg,9.478,38a1e1785137298fab8a890b1288d9cabd690137080ccc4021ef50e286354338,1,,300,300,1.0,90000,RGB,140.4555,140.4555,140.4555,140.4555,61.499,136.8846,0.047833,0.003389
data/casting_data/casting_data/train/def_front/cast_def_0_7699.jpeg,train,训练集,缺陷件,cast_def_0_7699.jpeg,.jpeg,9.956,86cd334925e6df689b47ba4fa271d888607ef8b513f131a717629a8fc802305c,1,,300,300,1.0,90000,RGB,150.5175,150.5175,150.5175,150.5175,59.6455,191.1666,0.036344,0.000844
data/casting_data/casting_data/train/def_front/cast_def_0_770.jpeg,train,训练集,缺陷件,cast_def_0_770.jpeg,.jpeg,9.404,fdee92ee42e73f9dff6da425ce07202698bc5b7c9453cc90328c308df18cce4f,1,,300,300,1.0,90000,RGB,138.3073,138.3073,138.3073,138.3073,57.0224,164.486,0.060711,0.000889
data/casting_data/casting_data/train/def_front/cast_def_0_7700.jpeg,train,训练集,缺陷件,cast_def_0_7700.jpeg,.jpeg,8.897,51a451f2237a7398f929752cb91cd44eabdac30f5067d1ea841bcd2fae9038fe,1,,300,300,1.0,90000,RGB,142.5977,142.5977,142.5977,142.5977,56.7071,102.3203,0.027167,0.001456
data/casting_data/casting_data/train/def_front/cast_def_0_7702.jpeg,train,训练集,缺陷件,cast_def_0_7702.jpeg,.jpeg,9.153,26ceaf1129edad5569a421818f7938ea303698f074b4c7b6be2339fdbae84c67,1,,300,300,1.0,90000,RGB,141.5897,141.5897,141.5897,141.5897,58.2506,106.0745,0.036444,0.000311
data/casting_data/casting_data/train/def_front/cast_def_0_7703.jpeg,train,训练集,缺陷件,cast_def_0_7703.jpeg,.jpeg,10.133,f62b52086dd8406c84fb55846b584479d7e62f2e888a696fea43d18a3f18a279,1,,300,300,1.0,90000,RGB,134.4533,134.4533,134.4533,134.4533,58.9491,241.9319,0.0601,0.002133
data/casting_data/casting_data/train/def_front/cast_def_0_7704.jpeg,train,训练集,缺陷件,cast_def_0_7704.jpeg,.jpeg,9.714,7f142a5ac5b6f59875813113f4cce1661fdac6bc4891a930acd8e836419e0bdd,1,,300,300,1.0,90000,RGB,132.5423,132.5423,132.5423,132.5423,56.5938,121.2952,0.037222,0.000333
data/casting_data/casting_data/train/def_front/cast_def_0_7709.jpeg,train,训练集,缺陷件,cast_def_0_7709.jpeg,.jpeg,9.491,ec23023be0606e773e7d0e00ae332d13e73a0f1afbc46863b2c91636c22a247f,1,,300,300,1.0,90000,RGB,152.2197,152.2197,152.2197,152.2197,61.3671,122.412,0.026622,0.002111
data/casting_data/casting_data/train/def_front/cast_def_0_7710.jpeg,train,训练集,缺陷件,cast_def_0_7710.jpeg,.jpeg,9.715,77d726c8398c05b496bc00ae83175c202d60991f84bdf1f7592f67a06fe7752c,1,,300,300,1.0,90000,RGB,146.5626,146.5626,146.5626,146.5626,64.5741,166.0313,0.047267,0.017456
data/casting_data/casting_data/train/def_front/cast_def_0_7712.jpeg,train,训练集,缺陷件,cast_def_0_7712.jpeg,.jpeg,9.003,07361eabbd4595f7424a6b34cff1bc0ac5faec0f88979d60854ef81aac5d6e76,1,,300,300,1.0,90000,RGB,145.8758,145.8758,145.8758,145.8758,59.175,100.502,0.032611,0.002133
data/casting_data/casting_data/train/def_front/cast_def_0_7713.jpeg,train,训练集,缺陷件,cast_def_0_7713.jpeg,.jpeg,11.365,d51f7de9fb25520e02ae886032809379d9af43c1fd5d08495f5e8f9c6f05c26e,1,,300,300,1.0,90000,RGB,136.3212,136.3212,136.3212,136.3212,64.6977,248.1589,0.061011,0.005456
data/casting_data/casting_data/train/def_front/cast_def_0_7717.jpeg,train,训练集,缺陷件,cast_def_0_7717.jpeg,.jpeg,10.234,6b23cb0addd962028282dd16d9a55dc38823818f2ca5ceb74eb84beed6d75a54,1,,300,300,1.0,90000,RGB,142.1989,142.1989,142.1989,142.1989,60.1558,238.5891,0.050467,0.003778
data/casting_data/casting_data/train/def_front/cast_def_0_7718.jpeg,train,训练集,缺陷件,cast_def_0_7718.jpeg,.jpeg,8.861,54f040b03b44b6a44fcbb959a5f9a1b07fa2987fadd2223c7803b749083286c8,1,,300,300,1.0,90000,RGB,140.736,140.736,140.736,140.736,56.0596,100.9767,0.027989,0.001044
data/casting_data/casting_data/train/def_front/cast_def_0_772.jpeg,train,训练集,缺陷件,cast_def_0_772.jpeg,.jpeg,9.497,989c180095f61849b8b63c1ff5cff1f7da5c4a8d1dc815d1b2e872bd53144e07,1,,300,300,1.0,90000,RGB,136.2977,136.2977,136.2977,136.2977,54.2987,136.1552,0.047711,0.000122
data/casting_data/casting_data/train/def_front/cast_def_0_7726.jpeg,train,训练集,缺陷件,cast_def_0_7726.jpeg,.jpeg,9.807,c4d6c6200be4e1b07363b9e5b2c0c4cb6e31777fa877863a220aaad46b860de3,1,,300,300,1.0,90000,RGB,142.9936,142.9936,142.9936,142.9936,61.9968,137.4768,0.029033,0.000444
data/casting_data/casting_data/train/def_front/cast_def_0_7727.jpeg,train,训练集,缺陷件,cast_def_0_7727.jpeg,.jpeg,9.912,4d26c858f4a55ea89bafc4441d42e7d277ee445ac941d7ca7148dee22ee56279,1,,300,300,1.0,90000,RGB,134.1768,134.1768,134.1768,134.1768,55.1523,161.0945,0.041178,0.003289
data/casting_data/casting_data/train/def_front/cast_def_0_7728.jpeg,train,训练集,缺陷件,cast_def_0_7728.jpeg,.jpeg,10.806,600d36e20b67b80ee82e63fdff4455e10b30a641b7c9ace2e5d097fc8562b868,1,,300,300,1.0,90000,RGB,133.345,133.345,133.345,133.345,59.0878,226.933,0.052211,0.0015
data/casting_data/casting_data/train/def_front/cast_def_0_7730.jpeg,train,训练集,缺陷件,cast_def_0_7730.jpeg,.jpeg,8.836,9f3e44cf01d98b2c7f7152ad598cde8db3b807b5a79686b5fe319d2adbc399df,1,,300,300,1.0,90000,RGB,132.0708,132.0708,132.0708,132.0708,52.8436,96.0561,0.035933,0.0012
data/casting_data/casting_data/train/def_front/cast_def_0_7733.jpeg,train,训练集,缺陷件,cast_def_0_7733.jpeg,.jpeg,9.872,eddf32518ad379767245ee07bd4840683fae03b8d8284ec6f2f2f628403b3330,1,,300,300,1.0,90000,RGB,133.2662,133.2662,133.2662,133.2662,53.0816,136.9177,0.042267,0.004689
data/casting_data/casting_data/train/def_front/cast_def_0_7734.jpeg,train,训练集,缺陷件,cast_def_0_7734.jpeg,.jpeg,9.85,38632c7b1ba72d8245b73519026d170efdd72ae30663b2b1457b9b4d54af52a5,1,,300,300,1.0,90000,RGB,147.6489,147.6489,147.6489,147.6489,60.2197,138.7759,0.037289,0.000544
data/casting_data/casting_data/train/def_front/cast_def_0_7737.jpeg,train,训练集,缺陷件,cast_def_0_7737.jpeg,.jpeg,9.567,8482e747a981f60c56099ea0738d4f6650155363e909ac2c787cc580e3ed659a,1,,300,300,1.0,90000,RGB,141.9726,141.9726,141.9726,141.9726,54.9991,180.5599,0.053511,0.007244
data/casting_data/casting_data/train/def_front/cast_def_0_7739.jpeg,train,训练集,缺陷件,cast_def_0_7739.jpeg,.jpeg,9.974,9692a9296f3d6a8bd836d4f438007a61f26091a7de3bd9afd91d631a21af0a64,1,,300,300,1.0,90000,RGB,135.658,135.658,135.658,135.658,62.3555,223.7233,0.054844,0.005378
data/casting_data/casting_data/train/def_front/cast_def_0_774.jpeg,train,训练集,缺陷件,cast_def_0_774.jpeg,.jpeg,8.789,7c26494f1a9c6c9065b65573e59ccc84140c61b7d3cf43e900c12b6f3b46cc79,1,,300,300,1.0,90000,RGB,148.3883,148.3883,148.3883,148.3883,59.6502,107.8952,0.066711,0.000122
data/casting_data/casting_data/train/def_front/cast_def_0_7742.jpeg,train,训练集,缺陷件,cast_def_0_7742.jpeg,.jpeg,10.18,9b0b8a86d3877d08c885a15d8125054041c1e961e75935b8b64fd83caf4b19dd,1,,300,300,1.0,90000,RGB,133.2308,133.2308,133.2308,133.2308,63.1813,256.612,0.0629,0.003067
data/casting_data/casting_data/train/def_front/cast_def_0_7743.jpeg,train,训练集,缺陷件,cast_def_0_7743.jpeg,.jpeg,10.175,d7aa66b25013c98ab9e5fb18fcebdc4bf6af210665fc58ee277e25696cf36f64,1,,300,300,1.0,90000,RGB,129.3328,129.3328,129.3328,129.3328,55.2646,142.2639,0.052544,0.005044
data/casting_data/casting_data/train/def_front/cast_def_0_7748.jpeg,train,训练集,缺陷件,cast_def_0_7748.jpeg,.jpeg,10.023,eaa8ae0da1078b663f3a828ae1e364dda766bebed9435db51ae6d9ed72623f7b,1,,300,300,1.0,90000,RGB,136.5609,136.5609,136.5609,136.5609,59.8971,186.0,0.0501,0.006256
data/casting_data/casting_data/train/def_front/cast_def_0_7749.jpeg,train,训练集,缺陷件,cast_def_0_7749.jpeg,.jpeg,9.509,f4105adb8bbdfc5354072d7b5ddcbf8139cced280b2c230b1c3c8d2e3c274183,1,,300,300,1.0,90000,RGB,132.6505,132.6505,132.6505,132.6505,52.9906,129.5599,0.044656,0.004133
data/casting_data/casting_data/train/def_front/cast_def_0_7750.jpeg,train,训练集,缺陷件,cast_def_0_7750.jpeg,.jpeg,9.263,2a95f58492e46f032cac8fdaba446ff43fe5f29ea095138f4139c16b531b86ae,1,,300,300,1.0,90000,RGB,139.9746,139.9746,139.9746,139.9746,56.1915,110.1311,0.034933,0.002033
data/casting_data/casting_data/train/def_front/cast_def_0_7754.jpeg,train,训练集,缺陷件,cast_def_0_7754.jpeg,.jpeg,10.098,8a4c6e0e78750fe94021fb7c8cb34cc40ca13753a5f7a237f3b5e49dcd9af3f0,1,,300,300,1.0,90000,RGB,147.8146,147.8146,147.8146,147.8146,59.2649,182.7929,0.038133,0.001
data/casting_data/casting_data/train/def_front/cast_def_0_7755.jpeg,train,训练集,缺陷件,cast_def_0_7755.jpeg,.jpeg,9.667,ae51f76a049eeefc7789b9ff68928ec1cff7752732e2556960411db5a15b0726,1,,300,300,1.0,90000,RGB,138.9005,138.9005,138.9005,138.9005,60.5656,187.3959,0.063044,0.003444
data/casting_data/casting_data/train/def_front/cast_def_0_7760.jpeg,train,训练集,缺陷件,cast_def_0_7760.jpeg,.jpeg,9.749,367b781d5d56ea197259e91cccc2acfdd591257d67e839040d3fa7f8bf0c85ad,1,,300,300,1.0,90000,RGB,139.0807,139.0807,139.0807,139.0807,59.4911,162.891,0.037989,0.000656
data/casting_data/casting_data/train/def_front/cast_def_0_7761.jpeg,train,训练集,缺陷件,cast_def_0_7761.jpeg,.jpeg,9.685,bbf4104deca08424b76605d904b69326f4bfaf8f2987a2cad27aabb6cf51fe96,1,,300,300,1.0,90000,RGB,145.6658,145.6658,145.6658,145.6658,60.7407,196.3999,0.047311,0.001978
data/casting_data/casting_data/train/def_front/cast_def_0_7762.jpeg,train,训练集,缺陷件,cast_def_0_7762.jpeg,.jpeg,10.644,450b562d72c4b13a0383bf9848251fda466aaf2313bcdd07fdbd32964e50e148,1,,300,300,1.0,90000,RGB,132.3189,132.3189,132.3189,132.3189,59.3905,248.1323,0.0615,0.001978
data/casting_data/casting_data/train/def_front/cast_def_0_7765.jpeg,train,训练集,缺陷件,cast_def_0_7765.jpeg,.jpeg,8.653,f4a03a6129f17278657ed6dd3c489a58d1648037183436aa65cbfc76a08e2810,1,,300,300,1.0,90000,RGB,139.3957,139.3957,139.3957,139.3957,56.1865,100.2071,0.038244,0.0009
data/casting_data/casting_data/train/def_front/cast_def_0_7768.jpeg,train,训练集,缺陷件,cast_def_0_7768.jpeg,.jpeg,9.103,c27c625aec7354c58266315ed895a8c235c701085431aef5573cfbbdad5cf63e,1,,300,300,1.0,90000,RGB,139.9084,139.9084,139.9084,139.9084,53.8812,108.7406,0.035667,0.001667
data/casting_data/casting_data/train/def_front/cast_def_0_7769.jpeg,train,训练集,缺陷件,cast_def_0_7769.jpeg,.jpeg,10.397,8bd2bcd6fd58358d2f705e22195f88a8299097879199a2820a55ab938caf59b0,1,,300,300,1.0,90000,RGB,141.654,141.654,141.654,141.654,60.4385,248.088,0.049933,0.0031
data/casting_data/casting_data/train/def_front/cast_def_0_777.jpeg,train,训练集,缺陷件,cast_def_0_777.jpeg,.jpeg,9.897,a8a5adba14dd3d8583c617791b2ae050c1bed2f2ce9be0352b1d9f6bf858146e,1,,300,300,1.0,90000,RGB,132.7278,132.7278,132.7278,132.7278,54.5322,156.0002,0.046789,0.003344
data/casting_data/casting_data/train/def_front/cast_def_0_7770.jpeg,train,训练集,缺陷件,cast_def_0_7770.jpeg,.jpeg,9.313,b2712aef5b447e39fa004ca9466e489d8b254d572655f2b0ff896b9c0e9252ba,1,,300,300,1.0,90000,RGB,134.2219,134.2219,134.2219,134.2219,53.8111,124.261,0.040078,0.001578
data/casting_data/casting_data/train/def_front/cast_def_0_7771.jpeg,train,训练集,缺陷件,cast_def_0_7771.jpeg,.jpeg,10.455,dd3b18f03bf803c1361a101287c4059077ad2d6cc6e03937ec974bc74f7806f6,1,,300,300,1.0,90000,RGB,136.968,136.968,136.968,136.968,57.5119,204.7528,0.045967,0.001056
data/casting_data/casting_data/train/def_front/cast_def_0_7773.jpeg,train,训练集,缺陷件,cast_def_0_7773.jpeg,.jpeg,10.17,b300cb49fccfed01ec980bbe1ddbb1b1a05349da04526494a120032652c5d3d4,1,,300,300,1.0,90000,RGB,132.2084,132.2084,132.2084,132.2084,61.5393,188.2253,0.069311,0.002467
data/casting_data/casting_data/train/def_front/cast_def_0_7774.jpeg,train,训练集,缺陷件,cast_def_0_7774.jpeg,.jpeg,9.628,d15576ddefc2761aeeb00d4be89e72c60f12193b1a95e6817edf206cedbb76fe,1,,300,300,1.0,90000,RGB,136.4517,136.4517,136.4517,136.4517,56.0248,165.7431,0.060033,0.000122
data/casting_data/casting_data/train/def_front/cast_def_0_7776.jpeg,train,训练集,缺陷件,cast_def_0_7776.jpeg,.jpeg,9.308,394ec584f5175f7e42f6f3d126d164fd8d3923915ac477b264a19b9c2d77f971,1,,300,300,1.0,90000,RGB,133.6421,133.6421,133.6421,133.6421,53.6006,123.8272,0.040333,0.001533
data/casting_data/casting_data/train/def_front/cast_def_0_7777.jpeg,train,训练集,缺陷件,cast_def_0_7777.jpeg,.jpeg,9.255,fb8d8cad1336d00b0ede88b7d575b3d53ff9c1527992194aeb351a6f51538c43,1,,300,300,1.0,90000,RGB,142.8012,142.8012,142.8012,142.8012,60.4208,156.5372,0.051567,0.003944
data/casting_data/casting_data/train/def_front/cast_def_0_7778.jpeg,train,训练集,缺陷件,cast_def_0_7778.jpeg,.jpeg,9.734,c76a7ea2c710a5adddee4d0cfb34bd44e5ad3790ea255606adb4b6f1de4db6f6,1,,300,300,1.0,90000,RGB,139.7013,139.7013,139.7013,139.7013,59.2332,179.9874,0.057422,0.003322
data/casting_data/casting_data/train/def_front/cast_def_0_7779.jpeg,train,训练集,缺陷件,cast_def_0_7779.jpeg,.jpeg,9.296,68b58b5ecbaab366a1eddffbce090244a64b74ad908e8698e1eabc8cf0e719c3,1,,300,300,1.0,90000,RGB,141.9204,141.9204,141.9204,141.9204,60.3569,155.9203,0.0521,0.003567
data/casting_data/casting_data/train/def_front/cast_def_0_7780.jpeg,train,训练集,缺陷件,cast_def_0_7780.jpeg,.jpeg,9.932,2c3858ac191a8d25ff2499a6f5adb65eeaeae2f231b798bd1abed8a8acf03a1a,1,,300,300,1.0,90000,RGB,133.1255,133.1255,133.1255,133.1255,59.9638,192.4357,0.0693,0.005411
data/casting_data/casting_data/train/def_front/cast_def_0_7783.jpeg,train,训练集,缺陷件,cast_def_0_7783.jpeg,.jpeg,9.504,c41944de6fd33300c1ea9eaf578339069c108d7803be3502bda3e714693fa4be,1,,300,300,1.0,90000,RGB,137.9685,137.9685,137.9685,137.9685,55.7032,171.1397,0.057711,0.002967
data/casting_data/casting_data/train/def_front/cast_def_0_7789.jpeg,train,训练集,缺陷件,cast_def_0_7789.jpeg,.jpeg,8.835,7388184bc14bbb6c6d3ffbcd2942ca9aea2a0ae677a97b1b8028f2c21c846ff4,1,,300,300,1.0,90000,RGB,139.1237,139.1237,139.1237,139.1237,57.1122,89.6139,0.023544,0.0023
data/casting_data/casting_data/train/def_front/cast_def_0_7796.jpeg,train,训练集,缺陷件,cast_def_0_7796.jpeg,.jpeg,9.921,72a8b3a223b551c5cd984d77a0f3215d640b58e435b546b07782a7b7c21dc981,1,,300,300,1.0,90000,RGB,141.5178,141.5178,141.5178,141.5178,60.0957,227.0371,0.051544,0.003878
data/casting_data/casting_data/train/def_front/cast_def_0_780.jpeg,train,训练集,缺陷件,cast_def_0_780.jpeg,.jpeg,9.633,5597ab5af872818c34af04884a6b6c0e84a93edd75f70909d707ef1d62dac057,1,,300,300,1.0,90000,RGB,137.7962,137.7962,137.7962,137.7962,60.1994,184.3882,0.064467,0.002489
data/casting_data/casting_data/train/def_front/cast_def_0_7800.jpeg,train,训练集,缺陷件,cast_def_0_7800.jpeg,.jpeg,10.021,812b0306094ec35c0706b5a2c7b2a247ee4019a8696d446c5d54bd991c29fd07,1,,300,300,1.0,90000,RGB,137.5457,137.5457,137.5457,137.5457,62.1798,210.75,0.060911,0.006289
data/casting_data/casting_data/train/def_front/cast_def_0_7804.jpeg,train,训练集,缺陷件,cast_def_0_7804.jpeg,.jpeg,10.349,8fe39d9d8a1ba7bf8ebb21ef7393400d575bf215ec5b624d25e8c5f7c9f284c8,1,,300,300,1.0,90000,RGB,138.5281,138.5281,138.5281,138.5281,58.2451,200.5954,0.047633,0.001378
data/casting_data/casting_data/train/def_front/cast_def_0_7805.jpeg,train,训练集,缺陷件,cast_def_0_7805.jpeg,.jpeg,9.784,1b64c1ffa11d017a7795d1ae72baefe6e97dd1251a8eeea3967f4bef4576fd08,1,,300,300,1.0,90000,RGB,141.2403,141.2403,141.2403,141.2403,53.7598,179.2993,0.035578,0.000389
data/casting_data/casting_data/train/def_front/cast_def_0_7807.jpeg,train,训练集,缺陷件,cast_def_0_7807.jpeg,.jpeg,10.867,15f1bff0e110a69f32e2614780d7f466b26034f06d54b8ddcb8c30ebf6bd4dcc,1,,300,300,1.0,90000,RGB,136.6243,136.6243,136.6243,136.6243,61.2416,241.1776,0.056378,0.004856
